4.989441650022919950e-01,4.728868981239550092e-44
5.947721838453280396e-01,3.453787211835109866e-44
7.784554548947819619e-01,1.867692117488940043e-44
9.888487528376509461e-01,8.810160469204979575e-45
1.127062634729409929e+00,5.928207668831439940e-45
1.348559553052560034e+00,4.099484362075670302e-45
2.026834004100309894e+00,2.647704243082859857e-45
2.284368872820449869e+00,2.373583589793020005e-45
3.783746898013890192e+00,3.249871843201240306e-45
4.460162165376299725e+00,3.828808506710330165e-45
5.083570269977130351e+00,4.510877747910530226e-45
6.653527374833910102e+00,3.339892359948509849e-45
8.233498592289180351e+00,1.319108365802569959e-45
8.806537622783109143e+00,7.431723379145060190e-46
9.525682542218209647e+00,7.285503093346989975e-47
1.061632061841300079e+01,4.249825416552460145e-48
1.174370666313389933e+01,2.479034850409760003e-49
1.363767258827670048e+01,1.786026137018040092e-49
1.548585059467080072e+01,1.153527752169590074e-49
2.135725605711139963e+01,7.450206060517449913e-50
2.555450850317830103e+01,7.552685529162670202e-50
2.912632654908739838e+01,7.552685529162670202e-50
3.727593720314939674e+01,9.658229454053199619e-50
5.277188379048010347e+01,1.185480139630610001e-49
6.385498470312939645e+01,1.475109173955940058e-49
9.888487528376509772e+01,2.690799495894990064e-49
1.299081396906350108e+02,3.348198665654159965e-49
2.443357486166109993e+02,5.255379700829099731e-49
2.880153168280720024e+02,6.191580306965760044e-49
5.478180827445249861e+02,1.225906617602439971e-48
7.527025314327320302e+02,1.504714663410219932e-48
1.097954683450419907e+03,2.004701071195409885e-48
1.308829625928209907e+03,2.460630405504640086e-48
6.037319446550530301e+03,1.136463666385730103e-47
1.000000000000000000e+04,1.858436765627259993e-47
